"Date","Brazil_YoY","Canada_QoQ","Chile_YoY","China_YoY","Colombia_YoY","Czech Republic_YoY","Denmark_QoQ","Euro Area_QoQ","France_QoQ","Germany_QoQ","Hungary_YoY","India_YoY","Indonesia_YoY","Israel_YoY","Italy_QoQ","Japan_QoQ","Malaysia_YoY","Mexico_YoY","Netherlands_QoQ","Peru_YoY","Philippines_YoY","Poland_YoY","Romania_YoY","Russia_YoY","South Africa_YoY","South Korea_YoY","Spain_QoQ","Sweden_QoQ","Switzerland_QoQ","Thailand_YoY","Turkey_YoY","United Kingdom_QoQ","United States_QoQ"
2025-01-01,3.10649838,0.60311879,2.09410522,5.89086611,2.49080182,1.17128136,0.23513694,0.0072219,-0.01480704,0.01201986,1.52229368,6.67548732,4.50687293,3.2857748,-0.06794988,0.09004123,3.82418856,2.88815299,0.19226707,4.52927664,4.66757423,2.57673663,2.36602596,1.86699935,0.80911773,1.40742841,0.74564099,0.4653307,0.02273815,1.63371141,2.59393678,0.34444297,0.3828829
2025-01-02,2.9509703,0.60311879,1.86074727,5.72015436,2.4906891,1.17128136,0.23513694,0.05273192,-0.01480704,0.01908905,1.49517112,6.75386765,4.50687293,3.38662912,0.01008295,0.09004123,4.0020971,2.88815299,0.19226707,4.18248134,4.66757423,2.57673663,2.36602596,1.86699935,0.80911773,1.37858521,0.80163848,0.42609897,0.02273815,1.73021469,2.59393678,0.34444297,0.3828829
2025-01-03,3.05328226,0.61281023,1.95447785,5.72015436,2.39711789,1.17128136,0.23513694,0.05773509,-0.01480704,0.03283112,1.43647482,6.74282667,4.55875285,3.38662912,0.01008295,0.09004123,4.07498728,2.89349182,0.19226707,4.18248134,4.66757423,2.57673663,2.36602596,1.86699935,0.80911773,1.46852292,0.81906784,0.42609897,0.02298378,1.76470517,2.65527691,0.34444297,0.42121618
2025-01-04,3.05328226,0.61281023,1.95447785,5.72015436,2.39711789,1.17128136,0.23513694,0.05773509,-0.01480704,0.03283112,1.43647482,6.74282667,4.55875285,3.38662912,0.01008295,0.09004123,4.07498728,2.89349182,0.19226707,4.18248134,4.66757423,2.57673663,2.36602596,1.86699935,0.80911773,1.46852292,0.81906784,0.42609897,0.02298378,1.76470517,2.65527691,0.34444297,0.42121618
2025-01-05,3.05328226,0.61281023,1.95447785,5.72015436,2.39711789,1.17128136,0.23513694,0.05773509,-0.01480704,0.03283112,1.43647482,6.74282667,4.55875285,3.3815109,0.01008295,0.09004123,4.07498728,2.89349182,0.19226707,4.18248134,4.66757423,2.57673663,2.36602596,1.86699935,0.80911773,1.46852292,0.81906784,0.42609897,0.02298378,1.77357762,2.65527691,0.34444297,0.42121618
2025-01-06,2.54369074,0.61281023,1.95447785,5.79603705,2.39711789,1.17128136,0.23513694,0.0483219,-0.01267549,0.03283112,1.30510033,6.55098636,4.55875285,3.27579051,-0.00210489,0.09004123,3.95218819,2.89310119,0.23513277,4.18248134,4.66757423,2.57673663,2.36602596,1.86699935,0.80911773,1.51690139,0.86880699,0.42609897,0.02305883,1.65561961,2.65527691,0.32582246,0.42162648
2025-01-07,2.54369074,0.5985184,2.7327325,5.79603705,2.32153987,0.94943605,0.23590704,0.05461804,-0.00959894,0.06183859,1.30510033,6.27333628,4.62305862,3.27579051,-0.00337634,0.09004123,4.0386117,2.89310119,0.23513277,4.22674718,4.66757423,2.57673663,2.36063645,1.86699935,0.80911773,1.51690139,0.86880699,0.42609897,0.02305883,1.62653816,2.65527691,0.29122671,0.47716563
2025-01-08,2.58661843,0.5985184,2.7327325,5.79603705,2.32153987,1.02539563,0.23609701,0.08022482,0.03456115,0.10101838,0.94448447,6.27333628,4.62305862,3.27579051,-0.03790381,0.09985107,4.0386117,2.89310119,0.24480349,4.22674718,4.66757423,2.57613186,2.03197081,1.86699935,0.7179551,1.51690139,0.85134311,0.34742011,0.02305883,1.62653816,2.65527691,0.2073644,0.53827287
2025-01-09,2.54783787,0.5985184,2.7327325,5.79603705,2.32153987,1.01147649,0.24037982,0.08693664,0.03298833,0.11329271,0.39655222,6.27333628,4.62305862,3.27579051,-0.03743916,0.09985107,4.0386117,2.85828128,0.24480349,4.22674718,4.66757423,2.57613186,2.09542824,1.86699935,0.66234418,1.51690139,0.83597078,0.34742011,0.02305883,1.62653816,2.65527691,0.2073644,0.53827287
2025-01-10,2.54783787,0.60673644,2.72093681,5.79603705,2.32153987,1.01147649,0.24037982,0.08644571,0.04735884,0.11329271,0.39655222,6.90871236,4.57783861,3.27579051,-0.04573813,0.09985107,4.07621425,2.83990076,0.24293383,4.22674718,4.66757423,2.57613186,2.09234676,1.86699935,0.66234418,3.4163101,0.82361712,0.35518763,0.04053819,1.51697128,2.78733883,0.2073644,0.57777269
2025-01-11,2.54783787,0.60673644,2.72093681,5.79603705,2.32153987,1.01147649,0.24037982,0.08644571,0.04735884,0.11329271,0.39655222,6.90871236,4.57783861,3.27579051,-0.04573813,0.09985107,4.07621425,2.83990076,0.24293383,4.22674718,4.66757423,2.57613186,2.09234676,1.86699935,0.66234418,3.4163101,0.82361712,0.35518763,0.04053819,1.51697128,2.78733883,0.2073644,0.57777269
2025-01-12,2.54783787,0.60673644,2.72093681,5.79603705,2.32153987,1.01147649,0.24037982,0.08644571,0.04735884,0.11329271,0.39655222,6.90871236,4.57783861,3.27579051,-0.04573813,0.09985107,4.07621425,2.83990076,0.24293383,4.22674718,4.66757423,2.57613186,2.09234676,1.86699935,0.66234418,3.4163101,0.82361712,0.35518763,0.04053819,1.51697128,2.94765813,0.2073644,0.57777269
2025-01-13,2.54783787,0.60673644,2.72093681,5.8821097,2.71592625,1.03125135,0.24037982,0.08644571,0.04735884,0.11329271,0.39655222,6.90871236,4.80079482,3.29984609,-0.04573813,0.09985107,4.01030142,2.83990076,0.24293383,4.22674718,4.66757423,2.57613186,2.24352124,1.86699935,0.66234418,3.4163101,0.82361712,0.35518763,0.04053819,1.62481622,2.95313086,0.2073644,0.57777269
2025-01-14,2.47767629,0.60673644,2.72093681,5.8821097,2.70833014,1.03125135,0.24037982,0.08185928,0.08291284,0.11329271,0.33281632,6.5259985,4.80079482,3.40299678,-0.02395592,0.12600507,4.01030142,2.83990076,0.24293383,4.22674718,4.66757423,2.57613186,2.24352124,1.86699935,0.66234418,3.2917004,0.82361712,0.35518763,0.04053819,1.62481622,2.95313086,0.2073644,0.57777269
2025-01-15,2.47767629,0.6076246,2.72093681,5.8821097,2.70833014,1.07222211,0.24037982,0.08704359,0.08711633,0.09879172,0.33281632,6.5259985,4.90358088,3.34528561,-0.0146518,0.12600507,4.01030142,2.83990076,0.27470419,4.26003477,4.66757423,2.57613186,2.21636194,1.86699935,0.66234418,3.24910961,0.82361712,0.35454324,0.04232674,1.62481622,2.9035667,0.20779208,0.58494775
2025-01-16,2.4895547,0.60188607,2.72093681,5.8821097,2.70833014,1.16968775,0.24037982,0.12031286,0.10587757,0.12228902,0.33281632,6.5259985,4.90358088,3.33638926,0.01321395,0.12600507,4.01030142,2.84227962,0.27470419,4.45047333,4.66757423,2.57613186,2.21636194,1.86699935,0.86099895,3.24910961,0.82361712,0.35454324,0.04232674,1.62481622,2.9035667,0.23105052,1.09886126
2025-01-17,2.50377655,0.63659255,2.95532702,5.9275687,2.74134611,1.16968775,0.24037982,0.12031286,0.10587757,0.12228902,0.33281632,6.5259985,4.95181941,3.4748134,0.01321395,0.12600507,4.3759253,2.9070777,0.27467174,4.7182985,4.66757423,2.57613186,2.25947019,1.86699935,0.86099895,3.38299751,0.83324455,0.35454324,0.04232674,1.79661953,3.21712864,0.23003657,1.24308482
2025-01-18,2.50377655,0.63659255,2.95532702,5.9275687,2.74134611,1.16968775,0.24037982,0.12031286,0.10587757,0.12228902,0.33281632,6.5259985,4.95181941,3.4748134,0.01321395,0.12600507,4.3759253,2.9070777,0.27467174,4.7182985,4.66757423,2.57613186,2.25947019,1.86699935,0.86099895,3.38299751,0.83324455,0.35454324,0.04232674,1.79661953,3.21712864,0.23003657,1.24308482
2025-01-19,2.50377655,0.63659255,2.95532702,5.9275687,2.74134611,1.16968775,0.24037982,0.12031286,0.10587757,0.12228902,0.33281632,6.5259985,4.95181941,3.4748134,0.01321395,0.12600507,4.3759253,2.9070777,0.27467174,4.7182985,4.66757423,2.57613186,2.25947019,1.86699935,0.86099895,3.38299751,0.83324455,0.35454324,0.04232674,1.8015789,3.21712864,0.23003657,1.24308482
2025-01-20,2.50377655,0.63381562,2.95532702,5.87123756,2.48005898,1.09314071,0.24037982,0.12343395,0.10830207,0.1217631,0.33281632,6.5259985,4.95181941,3.46245072,0.01614202,0.1315365,4.80482762,2.9070777,0.27467174,2.95167015,4.66757423,2.57613186,2.2588482,1.58334489,0.86099895,3.38299751,0.79915433,0.35542845,0.04232674,1.84497773,3.21712864,0.23015506,1.24308482
2025-01-21,2.50377655,0.63381562,2.95532702,5.94790376,2.48005898,1.09310179,0.23471264,0.18802559,0.10170723,0.19844172,0.81747489,6.5259985,4.95181941,3.35697431,0.00941584,0.1315365,4.80482762,2.90367886,0.29249662,2.92104849,4.66757423,2.78662539,2.37655374,1.58334489,0.83721615,3.38299751,0.79915433,0.35873207,0.04284595,1.84497773,3.40957107,0.23716026,1.24308482
2025-01-22,2.50377655,0.63381562,2.97647498,5.94790376,2.48005898,1.09310179,0.23471264,0.18802559,0.10170723,0.19844172,0.81747489,6.5259985,4.95181941,3.35697431,0.00941584,0.36314476,4.80482762,2.90367886,0.29249662,2.92104849,4.66757423,2.68216594,2.37655374,1.58334489,0.83552327,2.0952854,0.79915433,0.35873207,0.04284595,1.84497773,3.46856005,0.23716026,1.24308482
2025-01-23,2.50377655,0.63366122,2.97647498,5.94790376,2.48005898,1.09310179,0.32133087,0.20788206,0.37457989,0.21093286,0.81747489,6.5634828,4.95376204,3.35697431,0.08019078,0.36314476,4.80482762,2.90367886,0.26457771,2.92104849,4.66757423,2.5773951,2.2910935,1.58334489,0.83552327,2.09423226,0.79915433,0.37850428,0.04284595,1.84497773,3.29898461,0.25675953,1.12722462
2025-01-24,2.60194593,0.62318893,2.97647498,5.94790376,2.02622427,1.9838475,0.32133087,0.33333496,0.42010648,0.30330558,0.8461786,6.73896929,4.95376204,3.21187611,0.14252715,0.18656154,4.4735371,2.90367886,0.29503456,2.75951516,4.66757423,2.5773951,2.53185015,1.58334489,0.83552327,2.30708118,0.79915433,0.37850428,0.07485723,1.68676564,3.72539146,0.29561357,1.00495641
2025-01-25,2.60194593,0.62318893,2.97647498,5.94790376,2.02622427,1.9838475,0.32133087,0.33333496,0.42010648,0.30330558,0.8461786,6.73896929,4.95376204,3.21187611,0.14252715,0.18656154,4.4735371,2.90367886,0.29503456,2.75951516,4.66757423,2.5773951,2.53185015,1.58334489,0.83552327,2.30708118,0.79915433,0.37850428,0.07485723,1.68676564,3.72539146,0.29561357,1.00495641
2025-01-26,2.60194593,0.62318893,2.97647498,5.94790376,2.02622427,1.9838475,0.32133087,0.33333496,0.42010648,0.30330558,0.8461786,6.73896929,4.95376204,3.21187611,0.14252715,0.18656154,4.4735371,2.90367886,0.29503456,2.75951516,4.66757423,2.5773951,2.53185015,1.58334489,0.83552327,2.30708118,0.79915433,0.37850428,0.07485723,1.68676564,3.72539146,0.29561357,1.00495641
2025-01-27,2.17745668,0.62318893,2.97647498,5.3680489,2.02622427,1.9838475,0.34732236,0.36462229,0.42246896,0.36575308,0.8461786,6.73896929,4.95376204,3.38620237,0.14252715,0.18656154,4.67098435,2.09133612,0.29503456,2.75951516,4.66757423,3.00577394,2.53185015,1.1735982,0.83552327,2.30708118,0.79915433,0.22374327,0.07485723,1.63093924,3.50090947,0.29561357,1.03444405
2025-01-28,2.18425858,0.62318893,2.97647498,5.3680489,2.03126956,1.9838475,0.34732236,0.40057835,0.43185027,0.42124401,0.8461786,6.73896929,4.95376204,3.38620237,0.14252715,0.18656154,4.67098435,2.09133612,0.29503456,2.75951516,4.66757423,3.00577394,2.53185015,1.1735982,0.83552327,2.30708118,0.79915433,0.22374327,0.07485723,1.70001004,3.50090947,0.29561357,1.01229052
2025-01-29,2.18425858,0.62318893,2.97647498,5.3680489,2.03126956,1.9838475,0.34732236,0.40652303,0.46848375,0.42124401,0.8461786,6.73896929,4.95376204,3.38620237,0.15469353,0.08324221,4.67098435,2.09133612,0.29503456,2.75951516,4.66757423,3.00577394,2.53185015,1.1735982,0.83552327,2.30708118,0.79177539,0.19270085,0.07485723,1.70001004,3.50090947,0.29561357,1.01460035
2025-01-30,2.14022422,0.62318893,2.97647498,5.3680489,2.15267952,2.07180666,0.41914611,0.36552897,0.40072174,0.39716733,0.62762149,6.73896929,4.95376204,3.27071356,0.171337,0.08324221,4.67098435,1.31836338,0.26159946,2.75951516,4.66757423,2.8373106,2.20591879,1.1735982,0.83552327,2.30708118,0.79920282,0.33553148,0.09542056,1.73823238,3.51199959,0.24647505,1.02504439
2025-01-31,2.28963443,0.33594695,4.14806476,5.3680489,2.33287724,2.07180666,0.41914611,0.35628097,0.39898753,0.37573999,0.62762149,6.43422192,4.95376204,3.27071356,0.171337,-0.08943757,4.59768549,1.31836338,0.26159946,2.88997317,4.66757423,2.8373106,2.16707767,1.1735982,0.83932244,2.30708118,0.79220272,0.33553148,0.09825269,1.74067289,3.65790327,0.25457432,1.02892684
2025-02-01,2.28963443,0.33594695,4.14806476,5.3680489,2.33287724,2.07180666,0.41914611,0.35628097,0.39898753,0.37573999,0.62762149,6.43422192,4.95376204,3.27071356,0.171337,-0.08943757,4.59768549,1.31836338,0.26159946,3.43314045,4.66757423,2.8373106,2.16707767,1.1735982,0.83932244,1.86446687,0.79220272,0.33553148,0.09825269,1.74067289,3.65790327,0.25457432,1.02892684
2025-02-02,2.28963443,0.33594695,4.14806476,5.3680489,2.33287724,2.07180666,0.41914611,0.35628097,0.39898753,0.37573999,0.62762149,6.43422192,4.95376204,3.27071356,0.171337,-0.08943757,4.59768549,1.31836338,0.26159946,3.43314045,4.66757423,2.8373106,2.16707767,1.1735982,0.83932244,1.898747,0.79220272,0.33553148,0.09825269,1.74067289,3.65790327,0.25457432,1.02892684
2025-02-03,2.67668719,0.51950113,4.34639779,5.42433304,2.62332966,2.07180666,0.41914611,0.34769903,0.4128693,0.37573999,0.52167354,6.58734866,5.02739842,3.43218658,0.11307946,-0.08943757,5.10926127,1.5783142,0.24650568,3.57958796,4.66757423,2.8373106,2.16707767,2.16746566,0.77674732,2.1214684,0.73947829,0.33373679,0.06812522,2.02586965,4.08661408,0.25457432,1.08134903
2025-02-04,2.67668719,0.51950113,4.39358658,5.42433304,1.19783759,2.11862805,0.41914611,0.36646188,0.42523815,0.47162511,0.52167354,6.58734866,5.02739842,3.51904608,0.17856079,-0.08943757,5.10926127,1.40351982,0.24650568,3.57958796,4.66757423,2.8373106,2.24579047,2.16746566,0.82308889,2.1214684,0.7347291,0.33373679,0.06812522,2.08109204,4.08661408,0.25457432,1.03365297
2025-02-05,2.58818284,0.51711469,4.26497464,5.39797095,1.11935261,2.10133132,0.41914611,0.35612516,0.39589596,0.43545538,0.52167354,5.9354828,5.05268869,3.50172714,0.20214806,-0.08943757,4.95073096,1.34178055,0.24650568,3.57958796,4.66757423,2.8373106,2.24579047,3.46572644,0.82308889,2.08766177,0.72804936,0.33373679,0.06812522,2.04767568,4.08661408,0.35820459,0.99074988
2025-02-06,2.58818284,0.43842601,4.26497464,5.39797095,1.11935261,1.60702418,0.41814383,0.37591208,0.38726395,0.51163542,0.17410286,5.9354828,5.05268869,3.50172714,0.18521529,-0.08943757,4.95073096,1.32593455,0.24650568,3.57958796,4.66757423,2.8373106,2.36520834,3.46572644,0.72380069,2.08766177,0.72804936,0.33373679,0.08268718,2.04767568,4.08661408,0.16808789,0.98079515
2025-02-07,3.27082445,0.49590555,4.06937647,5.39797095,1.11935261,1.60702418,0.45634057,0.37918215,0.41488947,0.43622261,0.17410286,5.99917273,5.05268869,3.50172714,0.18521529,-0.08943757,4.60082446,1.19728181,0.24650568,3.85112377,4.66757423,2.8373106,2.36520834,3.69611107,0.72380069,2.08766177,0.76177372,0.33373679,0.08268718,1.99886284,4.08661408,0.16808789,0.94331607
2025-02-08,3.27082445,0.49590555,4.06937647,5.39797095,1.11935261,1.60702418,0.45634057,0.37918215,0.41488947,0.43622261,0.17410286,5.99917273,5.05268869,3.50172714,0.18521529,-0.08943757,4.60082446,1.19728181,0.24650568,3.85112377,4.66757423,2.8373106,2.36520834,3.69611107,0.72380069,2.08766177,0.76177372,0.33373679,0.08268718,1.99886284,4.08661408,0.16808789,0.94331607
2025-02-09,3.27082445,0.49590555,4.06937647,5.39797095,1.11935261,1.60702418,0.45634057,0.37918215,0.41488947,0.43622261,0.17410286,5.99917273,5.05268869,3.48757362,0.18521529,-0.08943757,4.60082446,1.19728181,0.24650568,3.85112377,4.66757423,2.8373106,2.36520834,3.69611107,0.72380069,2.08766177,0.76177372,0.33373679,0.08268718,1.99886284,4.08661408,0.16808789,0.94331607
2025-02-10,2.96586361,0.49590555,4.06937647,5.39797095,1.11935261,1.78239066,0.45634057,0.37918215,0.41488947,0.43622261,0.30908648,6.22380306,5.05268869,3.1873729,0.18521529,-0.04712571,4.75963805,1.27219567,0.23991828,3.85112377,4.66757423,2.8373106,2.25582973,3.69611107,0.72380069,2.14505192,0.71909751,0.3860676,0.08268718,2.0522536,4.52508648,0.16808789,0.94331607
2025-02-11,2.96586361,0.51529274,4.06937647,5.39797095,1.11935261,1.78239066,0.45634057,0.37224163,0.38396467,0.43622261,0.30908648,6.22380306,5.05268869,3.1873729,0.18521529,-0.04712571,4.75963805,1.16368594,0.23991828,3.85112377,4.66757423,2.8373106,2.25582973,3.10825994,0.74497013,2.14505192,0.71909751,0.3860676,0.08268718,2.0522536,4.53768563,0.16808789,0.94331607
2025-02-12,2.96586361,0.51529274,4.06937647,5.39797095,1.37125334,1.78239066,0.45634057,0.35014922,0.38396467,0.43622261,0.30908648,5.64747408,4.91401973,3.1873729,0.06266597,-0.04712571,4.75963805,1.28830794,0.23991828,3.85112377,4.66757423,2.8373106,2.25582973,3.10825994,0.75226811,2.14505192,0.71909751,0.4011023,0.08268718,2.0522536,4.53768563,0.16808789,0.94331607
2025-02-13,2.86287021,0.51529274,4.06937647,5.39797095,1.37125334,1.75279509,0.45634057,0.32823252,0.37088907,0.40111965,0.31445288,5.64747408,4.91401973,3.30198605,0.02084958,-0.04712571,4.75963805,1.28830794,0.23991828,3.85112377,4.66757423,2.8373106,2.35823335,3.10825994,0.75380413,2.11475117,0.71909751,0.39195701,0.08292728,2.0522536,4.3193312,0.4677518,0.9338636
2025-02-14,2.86287021,0.66912294,4.02436526,5.39797095,1.13449552,1.75279509,0.45634057,0.32823252,0.37088907,0.40111965,0.31445288,5.64747408,5.0767002,3.66339381,0.02084958,-0.04712571,4.86423839,2.01083378,0.26790059,3.83265737,4.66757423,2.8373106,1.89136832,3.10825994,0.75380413,1.75739497,0.71909751,0.39195701,0.08292728,2.29585038,4.68387364,0.4677518,0.90642351
2025-02-15,2.86287021,0.66912294,4.02436526,5.39797095,1.13449552,1.75279509,0.45634057,0.32823252,0.37088907,0.40111965,0.31445288,5.64747408,5.0767002,3.66339381,0.02084958,-0.04712571,4.86423839,2.01083378,0.26790059,3.18117898,4.66757423,2.8373106,1.89136832,3.10825994,0.75380413,1.75739497,0.71909751,0.39195701,0.08292728,2.29585038,4.68387364,0.4677518,0.90642351
2025-02-16,2.86287021,0.66912294,4.02436526,5.39797095,1.13449552,1.75279509,0.45634057,0.32823252,0.37088907,0.40111965,0.31445288,5.64747408,5.0767002,3.66339381,0.02084958,-0.03957297,4.86423839,2.01083378,0.26790059,3.18117898,4.66757423,2.8373106,1.89136832,3.10825994,0.75380413,1.75739497,0.71909751,0.39195701,0.08292728,2.29585038,4.58120929,0.4677518,0.90642351
2025-02-17,2.82296977,0.65259355,4.02436526,5.39797095,0.56606036,1.74715628,0.45634057,0.34208432,0.37590763,0.40905263,0.31445288,5.64747408,4.74055365,3.26464432,0.05923518,-0.08160971,4.86423839,2.0115676,0.26790059,3.18117898,4.66757423,2.8373106,1.89136832,3.10825994,0.75380413,1.75739497,0.67876937,0.39195701,0.08292728,2.60511344,4.58120929,0.4677518,0.90642351
2025-02-18,2.82296977,0.65259355,4.02436526,5.38230599,0.56606036,1.74715628,0.45634057,0.34304066,0.37590763,0.3978039,0.31445288,5.64747408,4.74055365,3.2720176,0.05923518,-0.08180478,4.55908526,2.0115676,0.26790059,3.18117898,4.66757423,2.8373106,1.89136832,3.10825994,0.75380413,1.75739497,0.67876937,0.39195701,0.08014128,2.57489139,4.39415293,0.43524949,0.94553959
2025-02-19,2.82296977,0.65259355,4.04901356,5.38230599,0.56606036,1.74715628,0.45634057,0.34304066,0.37590763,0.3978039,0.31445288,5.64747408,4.74055365,3.2720176,0.05923518,0.01573394,4.55908526,2.0115676,0.26790059,3.18117898,4.66757423,2.8373106,1.89136832,3.10825994,0.75419491,1.75739497,0.67876937,0.39195701,0.08014128,2.57489139,4.39415293,0.43524949,0.91561551
2025-02-20,2.82296977,0.65259355,4.04901356,5.38230599,0.33720715,1.74912827,0.62520127,0.35087034,0.36920934,0.40551266,0.31445288,5.64747408,4.74055365,3.2720176,0.10437703,0.01573394,3.52329473,2.00393094,0.24147425,3.92603788,4.66757423,2.92903423,2.44444277,3.10825994,0.75419491,1.72996506,0.67876937,0.40500522,0.09892119,2.58064719,4.45588172,0.45284631,0.85244179
2025-02-21,2.82296977,0.60864466,4.04901356,5.38230599,-0.07315266,2.0418382,0.62520127,0.26865798,0.26827043,0.31696252,0.31445288,5.49941369,4.75741309,3.06168065,0.08042843,0.04358235,3.22865552,2.00393094,0.25620005,3.90150342,4.66757423,2.92903423,1.92466572,3.10825994,0.75419491,1.77089589,0.68405465,0.40500522,0.09300723,2.55213567,4.38368106,0.4913175,0.85667455
2025-02-22,2.82296977,0.60864466,4.04901356,5.38230599,-0.07315266,2.0418382,0.62520127,0.26865798,0.26827043,0.31696252,0.31445288,5.49941369,4.75741309,3.06168065,0.08042843,0.04358235,3.22865552,2.00393094,0.25620005,3.90150342,4.66757423,2.92903423,1.92466572,3.10825994,0.75419491,1.77089589,0.68405465,0.40500522,0.09300723,2.55213567,4.38368106,0.4913175,0.85667455
2025-02-23,2.82296977,0.60864466,4.04901356,5.38230599,-0.07315266,2.0418382,0.62520127,0.26865798,0.26827043,0.31696252,0.31445288,5.49941369,4.75741309,4.68459318,0.08042843,0.04358235,3.22865552,2.00393094,0.25620005,3.90150342,4.66757423,2.92903423,1.92466572,3.10825994,0.75419491,1.77089589,0.68405465,0.40500522,0.09300723,2.55213567,4.38368106,0.4913175,0.85667455
2025-02-24,2.72369877,0.60864466,4.04901356,5.38230599,-0.07315266,2.0418382,0.62547596,0.26213843,0.26827043,0.29094064,0.31445288,5.49941369,4.91810165,4.68459318,0.08042843,0.04358235,3.22865552,2.00393094,0.25620005,3.90150342,4.66757423,3.17510773,1.92466572,3.10825994,0.75419491,1.77089589,0.68405465,0.40500522,0.09300723,2.99284902,4.16075157,0.4913175,0.83474773
2025-02-25,2.72568755,0.60864466,4.04901356,5.38230599,-0.07315266,1.74997051,0.62131297,0.2524587,0.27055871,0.27482099,-0.00565599,5.49941369,4.91810165,4.68459318,0.0826393,0.04358235,3.22865552,1.53287406,0.24636275,3.90150342,4.66757423,2.65719726,1.83459019,3.10825994,0.75419491,1.77089589,0.68405465,0.41752366,0.09259949,2.99284902,4.16075157,0.46712051,0.86461816
2025-02-26,2.74093098,0.60864466,4.04901356,5.38230599,0.6567301,1.74997051,0.62131297,0.25442342,0.27479672,0.27482099,-0.00565599,5.49941369,4.91810165,4.68459318,0.0826393,0.04358235,3.22865552,1.53287406,0.24636275,3.90150342,4.66757423,2.65719726,1.75961971,2.51442466,0.75419491,1.77089589,0.68405465,0.41752366,0.09259949,2.99284902,4.16075157,0.46712051,0.86461816
2025-02-27,2.69748004,0.60864466,4.04901356,5.38230599,0.68839526,2.0124039,0.69675453,0.12597307,0.13232638,0.24741306,0.31670138,5.49941369,4.91810165,4.68459318,0.13064194,0.04358235,3.22865552,1.50932675,0.24768549,3.90150342,4.66757423,3.55704372,1.91476396,2.51442466,0.75419491,1.77089589,0.6692678,0.59862006,0.11509999,3.11928691,4.06008154,0.56608787,0.84495439
2025-02-28,2.69748004,0.54395811,3.9289494,5.38230599,1.01275971,2.30647754,0.60842808,0.11350778,0.10937576,0.24436529,0.31670138,5.45156185,4.91810165,4.68459318,0.13064194,-0.13900045,3.22865552,1.50932675,0.24768549,3.39997654,4.66757423,3.55704372,2.07459536,2.51442466,0.75419491,1.77089589,0.6692678,0.70373861,0.11673689,2.90914882,4.25337354,0.63032883,0.82594093
2025-03-01,2.7609829,0.54395811,3.9289494,5.3679452,1.01275971,2.30647754,0.60842808,0.11350778,0.10937576,0.24436529,0.31670138,5.45156185,4.91810165,4.65576652,0.13064194,-0.13702451,3.43424155,1.50932675,0.24768549,3.39997654,4.66757423,3.55704372,2.07459536,2.54384951,0.82750524,1.93267794,0.6692678,0.70373861,0.11673689,2.8754157,4.25337354,0.63032883,0.82594093
2025-03-02,2.7609829,0.54395811,3.9289494,5.3679452,1.01275971,2.30647754,0.60842808,0.11350778,0.10937576,0.24436529,0.31670138,5.45156185,4.91810165,4.65576652,0.13064194,-0.13702451,3.43424155,1.50932675,0.24768549,3.39997654,4.66757423,3.55704372,2.07459536,2.54384951,0.82750524,1.93267794,0.6692678,0.70373861,0.11673689,2.72167218,4.25337354,0.63032883,0.82594093
2025-03-03,2.98972742,0.5733778,4.30087215,5.36744036,1.33056304,2.30647754,0.60842808,0.13138578,0.12290635,0.24436529,0.37910261,5.08719015,4.88346377,4.77645152,0.12350231,-0.13219278,3.7289971,1.47144145,0.27694194,3.29378589,4.66757423,3.55704372,2.07459536,1.92170089,0.79935009,1.73206004,0.64468224,0.7109432,0.12492672,2.8618355,4.22744137,0.63032883,0.83317464
2025-03-04,2.98972742,0.5733778,4.27306489,5.36744036,1.62457318,2.28593097,0.60842808,0.1233783,0.11792605,0.26123092,0.37910261,5.08719015,4.88346377,4.80233356,0.13364795,-0.13885099,3.7289971,1.44192163,0.27694194,3.29378589,4.66757423,3.55704372,2.10447364,1.92170089,1.19785636,1.72835628,0.67382113,0.7109432,0.12492672,2.8618355,4.22744137,0.63032883,0.83713519
2025-03-05,2.98972742,0.5733778,4.27573008,5.37694582,1.77583165,2.28593097,0.60842808,0.08597507,0.08838486,0.24246987,0.37910261,5.31714941,4.89497944,4.96528071,0.17504558,-0.13885099,3.87862496,1.44192163,0.27694194,3.29378589,4.66757423,3.55704372,2.10447364,1.48333435,1.19625501,1.63243745,0.69002352,0.7109432,0.12492672,2.88345208,4.22744137,0.69392944,0.84131579
2025-03-06,2.98972742,0.87912502,4.01832713,5.37694582,1.77583165,2.34511147,0.61268142,0.08045753,0.09801488,0.20344302,0.64076855,4.66419606,41.03669044,4.96528071,0.15931915,-0.13885099,3.87862496,1.44192163,0.27694194,3.29378589,4.66757423,3.55704372,1.78745332,1.48333435,1.22094509,1.63243745,0.69002352,0.7109432,0.11770701,2.88345208,4.22744137,0.56566945,0.82519243
2025-03-07,2.60267749,0.84442724,3.78411904,5.07619913,1.77583165,2.34511147,-0.19547527,0.06669628,0.09946353,0.14423778,0.64076855,4.66419606,41.03669044,4.96528071,0.15931915,-0.13885099,3.87862496,1.37203627,0.27694194,2.9186337,4.66757423,3.55704372,1.78745332,1.48333435,1.22094509,1.63243745,0.62055176,0.7109432,0.11770701,2.86987147,4.22744137,0.56566945,0.82351942
